,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
11,1308.202,0.9706876718,6311.52977373925,11.009241740451,90.507312,30.0,1993.92791688,11.850475,444.5,121.03205208709998,1284.735048,64.82
12,1308.354,1.5739655238999999,6231.5505891385,10.8465435866512,92.518992,29.58,1993.92791688,11.850475,444.5,120.0976518049,1284.8783039999998,56.81
13,1308.8110000000001,1.9141598013999999,6017.19258489389,13.6124122012473,92.531184,29.0,1993.92791688,11.850475,444.5,120.71000150440001,1285.305024,67.61
14,1309.268,2.2135307656,6066.421151967111,13.490388585897401,92.854272,29.0,1993.92791688,11.850475,444.5,119.6032361216,1285.734792,76.33
15,1309.573,3.1433951241000004,6169.497773499979,13.0972013808813,92.86036800000001,29.0,1993.92791688,11.850475,444.5,119.0816048961,1286.0213039999999,76.33
16,1309.726,2.766913457,6187.49309003515,13.3276904320977,92.845128,29.0,1993.92791688,11.850475,444.5,119.4943739528,1286.16456,64.82
17,1310.335,2.540117272,6015.95152858112,13.422597688480899,92.893896,30.0,1993.92791688,11.850475,444.5,119.46715841059999,1286.737584,51.76
18,1310.417,2.540117272,6015.95152858112,13.422597688480899,92.893896,30.0,1993.92791688,11.850475,444.5,119.46715841059999,1286.737584,51.76
19,1310.488,3.4926612489999997,6016.916794602171,12.866712329665,92.87256,30.0,1993.92791688,11.850475,444.5,118.8820242533,1286.88084,51.76
20,1310.64,3.4699816305,6017.53732275855,12.5548742015488,92.81464799999999,30.0,1993.92791688,11.850475,444.5,119.7892089933,1287.024096,67.61
21,1310.7920000000001,4.4225256075,6015.1931052788705,12.5277578425821,83.841336,29.53,1993.92791688,11.850475,444.5,117.60742969360001,1287.167352,62.09
22,1310.945,1.6283966083,6130.887132658239,14.3038793548963,40.443912,29.0,1993.92791688,11.850475,444.5,121.05926762930001,1287.310608,62.09
23,1311.0970000000002,7.865291695800001,6205.0057735598,12.595548739998698,38.273736,29.47,1993.92791688,11.850475,444.5,118.0292705977,1287.453864,70.46
24,1311.402,2.5491891194,6006.092025651889,9.05686389485376,25.03932,29.0,1993.92791688,11.850475,444.5,120.791648131,1287.740376,59.42
25,1311.5539999999999,3.8918225345999997,6161.982488050429,9.70765651005283,34.50336,29.0,1993.92791688,11.850475,444.5,120.49227716680001,1287.883632,67.61
26,1311.707,2.1590996812,6039.531598523759,12.5277578425821,21.848064,30.07,1993.92791688,11.850475,444.5,120.9458695368,1288.02384,62.09
27,1311.859,1.5149985158000001,6114.753400592221,10.073727356102301,22.122384,29.0,1993.92791688,11.850475,444.5,120.3425916847,1288.1670960000001,62.09
28,1312.115,1.1838760857,6199.627862871129,14.4936938676627,34.219896000000006,29.0,1993.92791688,11.850475,444.5,121.5264677704,1288.310352,62.09
29,1312.164,2.812272694,6210.93526483192,11.795616150483198,39.008303999999995,29.0,1993.92791688,11.850475,444.5,121.08648317149999,1288.453608,64.82
30,1312.469,0.9344002822,5950.6581770148205,10.372007304735199,73.950576,30.0,1993.92791688,11.850475,444.5,121.426677449,1288.74012,73.36
31,1312.621,1.4787111262000001,5950.6581770148205,10.372007304735199,83.374992,30.0,1993.92791688,11.850475,444.5,122.0299553011,1288.883376,67.61
32,1312.9229999999998,1.6737558453,6151.43350939188,9.897471022819222,90.553032,29.33,1993.92791688,11.850475,444.5,121.55821923629999,1289.023584,64.82
33,1314.755,6.1869999267999995,6293.534457204079,13.395481329514197,68.805552,29.0,1993.92791688,11.850475,444.5,116.97240037559999,1290.8828640000002,56.81
34,1314.9070000000002,8.0376567964,6399.64477194594,13.734435816597099,61.572648,29.86,1993.92791688,11.850475,444.5,115.79759613729999,1291.02612,62.09
35,1315.06,2.0094141991,6560.3615644496995,11.7684997915166,25.764744,30.0,1993.92791688,11.850475,444.5,119.4263350973,1291.166328,62.09
36,1315.364,5.0212675359,5993.060934367801,5.748668100925139,16.318992,29.0,1993.92791688,11.850475,444.5,119.8209604592,1291.45284,54.26
37,1315.974,4.3272712098,6087.450161711279,15.2258355597616,29.404056,29.0,1993.92791688,11.850475,444.5,118.08370168209998,1292.022816,67.61
38,1316.126,6.6088408309,6298.291839736371,10.8058690482013,25.840944,29.0,1993.92791688,11.850475,444.5,117.2218761791,1292.166072,79.35
39,1316.136,6.6088408309,6298.291839736371,10.8058690482013,25.840944,29.0,1993.92791688,11.850475,444.5,117.2218761791,1292.166072,79.35
40,1316.431,5.1800248654,6165.77460456167,15.7139300211609,25.932384,29.98,1993.92791688,11.850475,444.5,116.87714597790001,1292.452584,79.35
41,1316.736,7.9560101698,6375.51312141985,11.158381714767401,46.033944,29.05,1993.92791688,11.850475,444.5,114.8631958551,1292.736048,64.82
42,1316.91,5.4657880585,11598.498613713702,12.812479611731698,13.417295999999999,29.61,2724.09603756,11.850475,444.5,118.6552280683,1292.8793039999998,49.33
43,1317.0410000000002,7.429843020599999,20987.5033052586,8.256931305338231,13.4112,29.0,3987.85583376,11.850475,444.5,117.4078490508,1293.0225599999999,54.26
44,1317.193,8.1828063548,20965.1642916288,11.1312653558008,53.239416000000006,29.68,3987.85583376,11.850475,444.5,116.27840404950001,1293.165816,70.46
45,1317.346,5.583722074700001,20924.416276026102,12.1616869965327,30.629352,29.81,3987.85583376,11.850475,444.5,117.28084318719999,1293.306024,70.46
46,1317.4979999999998,7.8199324588,20930.62155759,5.54529540867543,30.254447999999996,29.0,3987.85583376,11.850475,444.5,115.4574018598,1293.44928,51.76
47,1317.684,10.7183877031,20985.3659304977,12.270152432399199,46.52772,29.0,3987.85583376,11.850475,444.5,114.7951569996,1293.5925359999999,67.61
48,1317.8029999999999,4.4724207682,20933.5173556531,13.164992278297902,17.20596,29.25,3987.85583376,11.850475,444.5,118.6325484498,1293.735792,64.82
49,1318.108,11.3125937078,20906.558854636798,10.4804727406017,38.4048,29.0,3987.85583376,11.850475,444.5,114.8405162366,1294.019256,56.81
50,1318.412,7.552312960499999,20865.741891461297,12.012547022216198,20.272248,29.47,3987.85583376,11.850475,444.5,116.5505594715,1294.305768,64.82
51,1318.4579999999999,7.552312960499999,20865.741891461297,12.012547022216198,20.272248,29.47,3987.85583376,11.850475,444.5,116.5505594715,1294.305768,64.82
52,1318.565,7.3255167755,20922.0720585465,10.0466109971357,16.008096,29.4,3987.85583376,11.850475,444.5,117.1991965606,1294.449024,64.82
53,1318.717,6.177928079400001,20899.3883070519,8.82637484363742,16.751808,29.57,3987.85583376,11.850475,444.5,116.4235536079,1294.589232,79.35
54,1318.87,4.3680945231,20828.717044797,7.4569987158227,15.334488,42.45,3987.85583376,11.850475,444.5,118.3603930278,1294.732488,70.46
55,1319.001,4.3680945231,20828.717044797,7.4569987158227,15.334488,42.45,3987.85583376,11.850475,444.5,118.3603930278,1294.732488,70.46
56,1319.0220000000002,4.6992169532,20763.9752738141,10.494030920085,16.864584,49.88,3987.85583376,11.850475,444.5,119.430871021,1294.875744,76.33
57,1319.305,4.9804442226,20691.2355843712,11.253288971150598,19.668744,49.0,3987.85583376,11.850475,444.5,119.0090301169,1295.015952,51.76
58,1319.3270000000002,5.2525996446,20717.3667145123,11.7413834325499,19.668744,49.2,3987.85583376,11.850475,444.5,118.6642999157,1295.159208,59.42
59,1319.479,5.4158928978,20745.8420621331,11.700708894100002,19.677888,49.8,3987.85583376,11.850475,444.5,118.614404755,1295.302464,59.42
60,1319.632,5.1845607891,20809.549619522,11.7549416120332,19.680936,49.29,3987.85583376,11.850475,444.5,118.64162029719999,1295.44572,73.36
61,1319.7839999999999,5.1437374758,20709.5066911981,11.9311979453163,19.69008,50.0,3987.85583376,11.850475,444.5,118.7005873053,1295.588976,51.76
62,1319.9360000000001,5.0620908492000005,20741.0157320279,11.646476176166699,19.662648,49.52,3987.85583376,11.850475,444.5,118.6688358394,1295.729184,46.95
63,1320.08,5.0620908492000005,20741.0157320279,11.646476176166699,19.662648,49.52,3987.85583376,12.017384,444.5,118.6688358394,1295.729184,46.95
64,1320.089,5.0938423151,20715.0914446055,11.565127099266801,19.668744,49.45,3987.85583376,12.017384,444.5,118.9228475666,1295.87244,46.95
65,1320.241,5.2662074157,20718.2630329604,11.822732509449802,19.693128,49.0,3987.85583376,12.017384,444.5,118.65976399200001,1296.0156960000002,59.42
66,1320.394,5.0620908492000005,20694.0624348614,12.0938960991161,19.677888,49.57,3987.85583376,12.017384,444.5,118.6370843735,1296.155904,59.42
67,1320.546,5.1754889417,20718.6077708251,12.243036073432501,19.67484,49.36,3987.85583376,12.017384,444.5,118.7686261608,1296.29916,51.76
68,1320.6979999999999,5.5927939221,20730.8804388069,12.3379433298157,19.665696,49.35,3987.85583376,12.017384,444.5,118.6007969839,1296.442416,42.37
69,1320.851,5.615473540599999,20687.1676775682,13.2734577141644,19.656551999999998,49.16,3987.85583376,12.017384,444.5,118.42389595959999,1296.5856720000002,38.03
70,1320.8570000000002,5.615473540599999,20687.1676775682,13.2734577141644,19.656551999999998,49.16,3987.85583376,12.017384,444.5,118.42389595959999,1296.5856720000002,38.03
71,1321.0,5.615473540599999,20687.1676775682,13.2734577141644,19.656551999999998,49.16,3987.85583376,12.017384,444.5,118.42389595959999,1296.5856720000002,38.03
72,1321.003,5.3115666527,20757.4942019585,12.9616195860482,19.671792,49.39,3987.85583376,12.017384,444.5,118.4737911203,1296.72588,46.95
73,1321.156,5.4158928978,20741.153627173702,12.283710611882501,19.696176,49.57,3987.85583376,12.017384,444.5,118.52822220469999,1296.869136,40.17
74,1321.46,3.6015234177999997,20752.2541864157,11.9040815863497,19.656551999999998,49.07,3987.85583376,12.017384,444.5,119.69395459559999,1297.1526,46.95
75,1321.6129999999998,3.7058496629000004,20746.945223299997,10.9143344840678,19.668744,49.0,3987.85583376,12.017384,444.5,120.5376364038,1297.295856,54.26
76,1321.631,3.7058496629000004,20746.945223299997,10.9143344840678,19.668744,49.0,3987.85583376,12.017384,444.5,120.5376364038,1297.295856,54.26
77,1321.765,4.0914031774,20749.4962834985,10.4262400226685,19.687032000000002,49.54,3987.85583376,12.017384,444.5,120.0885799575,1297.439112,59.42
78,1322.07,4.336343057200001,20681.1692387232,10.8465435866512,19.671792,50.0,3987.85583376,12.017384,444.5,119.95703817020001,1297.722576,62.09
79,1322.2220000000002,4.5767470132999994,20704.4045708011,10.155076433002199,19.647408,49.34,3987.85583376,12.017384,444.5,119.5261254187,1297.862784,56.81
80,1322.375,4.6992169532,20642.6964930273,11.0634744583842,19.683984,49.48,3987.85583376,12.017384,444.5,119.3310806996,1298.00604,51.76
81,1322.405,4.6992169532,20642.6964930273,11.0634744583842,19.683984,49.48,3987.85583376,12.017384,444.5,119.3310806996,1298.00604,51.76
82,1322.68,4.8035431983,20658.4854872286,11.1312653558008,19.668744,49.25,3987.85583376,12.017384,444.5,119.3310806996,1298.292552,49.33
83,1322.832,4.1911934988,20684.7545125156,10.5753799969849,19.696176,49.25,3987.85583376,12.017384,444.5,119.46715841059999,1298.43276,54.26
84,1322.984,4.5268518526,20706.541945562,10.2093091509354,19.677888,49.5,3987.85583376,12.017384,444.5,119.59870019790002,1298.576016,70.46
85,1323.0,4.5268518526,20706.541945562,10.2093091509354,19.677888,49.5,3987.85583376,12.017384,444.5,119.59870019790002,1298.576016,70.46
86,1323.1370000000002,4.6175703266,20654.624423144498,10.6567290738848,19.665696,49.84,3987.85583376,12.017384,444.5,119.3038651574,1298.716224,62.09
87,1323.1760000000002,4.6175703266,20654.624423144498,10.6567290738848,19.665696,49.84,3987.85583376,12.017384,444.5,119.3038651574,1298.716224,62.09
88,1323.289,4.5223159288999994,20663.1049746151,11.388870765983802,19.662648,49.65,3987.85583376,12.017384,444.5,119.2403622256,1298.85948,59.42
89,1323.746,4.2955197439,20673.5850057007,11.3075216890839,19.647408,49.46,3987.85583376,12.017384,444.5,119.8073526881,1299.2862,62.09
90,1323.899,1.7009713875,15620.279490391698,7.53834779272259,11.862816,49.78,3369.5844918000007,12.017384,444.5,122.2113922491,1299.429456,73.36
91,1323.999,1.7009713875,15620.279490391698,7.53834779272259,11.862816,49.78,3369.5844918000007,12.017384,444.5,122.2113922491,1299.429456,73.36
92,1324.356,4.154906109200001,11632.834505033701,9.965261920235788,19.680936,49.0,2880.1307202,12.017384,444.5,119.92075078059999,1299.853128,73.36
93,1324.5079999999998,4.9849801463,11611.253914706002,10.6702872533681,19.687032000000002,49.0,2880.1307202,12.017384,444.5,119.4626224869,1299.996384,54.26
94,1324.661,4.8715820538,11568.920104926001,11.5244525608169,19.680936,49.0,2880.1307202,12.017384,444.5,118.86841648219999,1300.13964,51.76
95,1324.8129999999999,4.1911934988,11600.153355464,12.487083304132199,19.668744,49.82,2880.1307202,12.017384,444.5,119.5533409609,1300.2798480000001,56.81
96,1324.999,4.7445761902,12098.9200980518,12.1210124580827,19.671792,50.0,2952.92419296,12.017384,444.5,119.5941642742,1300.423104,59.42
97,1325.118,4.8171509694,12235.2294497378,11.1854980737341,19.683984,49.14,2968.74721512,12.017384,444.5,119.0498534302,1300.563312,49.33
98,1325.27,4.7445761902,12256.9479352113,11.660034355650001,19.680936,49.45,2968.74721512,12.017384,444.5,119.2312903782,1300.706568,67.61
99,1325.4229999999998,4.1095468722,12236.194715758798,11.605801637716802,19.665696,50.0,2968.74721512,12.017384,444.5,119.3945836314,1300.8498240000001,70.46
100,1325.499,4.1095468722,12236.194715758798,11.605801637716802,19.665696,50.0,2968.74721512,12.017384,444.5,119.3945836314,1300.8498240000001,70.46
101,1325.575,3.1252514293,12244.537372083601,12.541316022065498,19.677888,49.04,2968.74721512,12.017384,444.5,120.4197023876,1300.990032,62.09
102,1325.7279999999998,1.7962257852,12246.2610614068,11.687150714616699,19.668744,49.46,2968.74721512,12.017384,444.5,121.2769919669,1301.133288,62.09
103,1325.88,2.5718687379,12265.4974342548,10.3313327662853,19.662648,50.0,2968.74721512,12.017384,444.5,122.0072756826,1301.273496,62.09
104,1325.999,2.5718687379,12265.4974342548,10.3313327662853,19.662648,50.0,2968.74721512,12.017384,444.5,122.0072756826,1301.273496,62.09
105,1326.185,2.7805212281,12254.672665304499,10.6296127149182,19.6596,50.0,2968.74721512,12.017384,444.5,121.0501957819,1301.55696,62.09
106,1326.1970000000001,2.7805212281,12254.672665304499,10.6296127149182,19.6596,50.0,2968.74721512,12.017384,444.5,121.0501957819,1301.55696,62.09
107,1326.352,3.4155505461,12241.9173643122,10.494030920085,19.665696,49.23,2968.74721512,12.017384,444.5,120.8233995969,1301.700216,46.95
108,1326.4070000000002,3.4155505461,12241.9173643122,10.494030920085,19.665696,49.23,2968.74721512,12.017384,444.5,120.8233995969,1301.700216,46.95
109,1326.4620000000002,3.4155505461,12241.9173643122,10.494030920085,19.665696,49.23,2968.74721512,12.017384,444.5,120.8233995969,1301.700216,46.95
110,1326.49,3.5153408675,12197.65302249,10.7651945097513,19.693128,49.0,2968.74721512,12.017384,444.5,120.52402863270001,1301.843472,59.42
111,1326.517,3.5153408675,12197.65302249,10.7651945097513,19.693128,49.0,2968.74721512,12.017384,444.5,120.52402863270001,1301.843472,59.42
112,1326.624,3.5153408675,12197.65302249,10.7651945097513,19.693128,49.0,2968.74721512,12.017384,444.5,120.52402863270001,1301.843472,59.42
113,1326.7060000000001,4.0188283982,12244.123686646,10.5753799969849,19.687032000000002,49.46,2968.74721512,12.017384,444.5,120.1883702789,1301.98368,49.33
114,1326.733,4.0188283982,12244.123686646,10.5753799969849,19.687032000000002,49.46,2968.74721512,12.017384,444.5,120.1883702789,1301.98368,49.33
115,1326.761,4.0188283982,12244.123686646,10.5753799969849,19.687032000000002,49.46,2968.74721512,12.017384,444.5,120.1883702789,1301.98368,49.33
116,1326.7879999999998,4.0188283982,12244.123686646,10.5753799969849,19.687032000000002,49.46,2968.74721512,12.017384,444.5,120.1883702789,1301.98368,49.33
117,1326.816,4.309127515,12250.7426536474,11.3210798685672,19.69008,49.0,2968.74721512,12.017384,444.5,119.7801371459,1302.126936,56.81
118,1326.8429999999998,4.309127515,12250.7426536474,11.3210798685672,19.69008,49.0,2968.74721512,12.017384,444.5,119.7801371459,1302.126936,56.81
119,1326.871,4.309127515,12250.7426536474,11.3210798685672,19.69008,49.0,2968.74721512,12.017384,444.5,119.7801371459,1302.126936,56.81
120,1326.898,4.309127515,12250.7426536474,11.3210798685672,19.69008,49.0,2968.74721512,12.017384,444.5,119.7801371459,1302.126936,56.81
121,1326.9470000000001,4.4769566919,12260.3263662849,11.7549416120332,19.662648,49.45,2968.74721512,12.017384,444.5,119.57148465569999,1302.267144,62.09
122,1326.953,4.4769566919,12260.3263662849,11.7549416120332,19.662648,49.45,2968.74721512,12.017384,444.5,119.57148465569999,1302.267144,62.09
123,1326.98,4.4769566919,12260.3263662849,11.7549416120332,19.662648,49.45,2968.74721512,12.017384,444.5,119.57148465569999,1302.267144,62.09
124,1327.0079999999998,4.4769566919,12260.3263662849,11.7549416120332,19.662648,49.45,2968.74721512,12.017384,444.5,119.57148465569999,1302.267144,62.09
125,1327.035,4.4769566919,12260.3263662849,11.7549416120332,19.662648,49.45,2968.74721512,12.017384,444.5,119.57148465569999,1302.267144,62.09
126,1327.0629999999999,4.4769566919,12260.3263662849,11.7549416120332,19.662648,49.45,2968.74721512,12.017384,444.5,119.57148465569999,1302.267144,62.09
127,1327.09,4.4769566919,12260.3263662849,11.7549416120332,19.662648,49.45,2968.74721512,12.017384,444.5,119.57148465569999,1302.267144,62.09
128,1327.145,4.6084984792000006,12251.432129376699,12.1481288170494,19.6596,49.54,2968.74721512,12.017384,444.5,119.22221853079999,1302.4104,51.76
129,1327.172,4.6084984792000006,12251.432129376699,12.1481288170494,19.6596,49.54,2968.74721512,12.017384,444.5,119.22221853079999,1302.4104,51.76
130,1327.2,4.6084984792000006,12251.432129376699,12.1481288170494,19.6596,49.54,2968.74721512,12.017384,444.5,119.22221853079999,1302.4104,51.76
131,1327.227,4.6084984792000006,12251.432129376699,12.1481288170494,19.6596,49.54,2968.74721512,12.017384,444.5,119.22221853079999,1302.4104,51.76
132,1327.255,4.4043819127,12217.9236089319,12.9345032270816,19.668744,50.0,2968.74721512,12.017384,444.5,119.430871021,1302.550608,64.82
133,1327.2820000000002,4.4043819127,12217.9236089319,12.9345032270816,19.668744,50.0,2968.74721512,12.017384,444.5,119.430871021,1302.550608,64.82
134,1327.364,4.4043819127,12217.9236089319,12.9345032270816,19.668744,50.0,2968.74721512,12.017384,444.5,119.430871021,1302.550608,64.82
135,1327.404,4.3680945231,12229.5068011844,12.4599669451656,19.668744,49.95,2968.74721512,12.017384,444.5,119.3991195551,1302.693864,76.33
136,1327.4189999999999,4.3680945231,12229.5068011844,12.4599669451656,19.668744,49.95,2968.74721512,12.017384,444.5,119.3991195551,1302.693864,76.33
137,1327.4470000000001,4.3680945231,12229.5068011844,12.4599669451656,19.668744,49.95,2968.74721512,12.017384,444.5,119.3991195551,1302.693864,76.33
138,1327.474,4.3680945231,12229.5068011844,12.4599669451656,19.668744,49.95,2968.74721512,12.017384,444.5,119.3991195551,1302.693864,76.33
139,1327.5020000000002,4.3680945231,12229.5068011844,12.4599669451656,19.668744,49.95,2968.74721512,12.017384,444.5,119.3991195551,1302.693864,76.33
140,1327.529,4.3680945231,12229.5068011844,12.4599669451656,19.668744,49.95,2968.74721512,12.017384,444.5,119.3991195551,1302.693864,76.33
141,1327.556,3.5425564097000004,12272.4611391209,12.188803355499301,19.687032000000002,49.51,2968.74721512,12.017384,444.5,120.1339391945,1302.834072,56.81
142,1327.5839999999998,3.5425564097000004,12272.4611391209,12.188803355499301,19.687032000000002,49.51,2968.74721512,12.017384,444.5,120.1339391945,1302.834072,56.81
143,1327.639,3.5425564097000004,12272.4611391209,12.188803355499301,19.687032000000002,49.51,2968.74721512,12.017384,444.5,120.1339391945,1302.834072,56.81
144,1327.7479999999998,3.9462536189999997,12227.231531277701,11.280405330117302,19.665696,49.5,2968.74721512,12.017384,444.5,120.13847511819999,1302.977328,76.33
145,1327.8029999999999,3.9462536189999997,12227.231531277701,11.280405330117302,19.665696,49.5,2968.74721512,12.017384,444.5,120.13847511819999,1302.977328,76.33
146,1327.858,3.9462536189999997,12227.231531277701,11.280405330117302,19.665696,49.5,2968.74721512,12.017384,444.5,120.13847511819999,1302.977328,76.33
147,1327.861,3.8963584583,12230.0583817679,11.5786852787502,19.668744,49.62,2968.74721512,12.017384,444.5,120.0250770257,1303.117536,73.36
148,1327.886,3.8963584583,12230.0583817679,11.5786852787502,19.668744,49.62,2968.74721512,12.017384,444.5,120.0250770257,1303.117536,73.36
149,1327.94,3.8963584583,12230.0583817679,11.5786852787502,19.668744,49.62,2968.74721512,12.017384,444.5,120.0250770257,1303.117536,73.36
150,1327.9679999999998,3.8963584583,12230.0583817679,11.5786852787502,19.668744,49.62,2968.74721512,12.017384,444.5,120.0250770257,1303.117536,73.36
151,1327.995,3.8963584583,12230.0583817679,11.5786852787502,19.668744,49.62,2968.74721512,12.017384,444.5,120.0250770257,1303.117536,73.36
152,1328.001,3.8963584583,12230.0583817679,11.5786852787502,19.668744,49.62,2968.74721512,12.017384,444.5,120.0250770257,1303.117536,73.36
153,1328.014,4.0914031774,12253.2937138459,11.2668471506339,19.687032000000002,49.82,2968.74721512,12.017384,444.5,119.9842537124,1303.260792,70.46
154,1328.02,4.0914031774,12253.2937138459,11.2668471506339,19.687032000000002,49.82,2968.74721512,12.017384,444.5,119.9842537124,1303.260792,70.46
155,1328.05,4.0914031774,12253.2937138459,11.2668471506339,19.687032000000002,49.82,2968.74721512,12.017384,444.5,119.9842537124,1303.260792,70.46
156,1328.078,4.0914031774,12253.2937138459,11.2668471506339,19.687032000000002,49.82,2968.74721512,12.017384,444.5,119.9842537124,1303.260792,70.46
157,1328.102,4.0914031774,12253.2937138459,11.2668471506339,19.687032000000002,49.82,2968.74721512,12.017384,444.5,119.9842537124,1303.260792,70.46
158,1328.129,4.0914031774,12253.2937138459,11.2668471506339,19.687032000000002,49.82,2968.74721512,12.017384,444.5,119.9842537124,1303.260792,70.46
159,1328.1570000000002,4.0914031774,12253.2937138459,11.2668471506339,19.687032000000002,49.82,2968.74721512,12.017384,444.5,119.9842537124,1303.260792,70.46
160,1328.1660000000002,4.2002653462,12256.1205643361,11.1854980737341,19.687032000000002,49.2,2968.74721512,12.017384,444.5,119.74838568,1303.401,70.46
161,1328.239,4.2002653462,12256.1205643361,11.1854980737341,19.687032000000002,49.2,2968.74721512,12.017384,444.5,119.74838568,1303.401,70.46
162,1328.267,4.2002653462,12256.1205643361,11.1854980737341,19.687032000000002,49.2,2968.74721512,12.017384,444.5,119.74838568,1303.401,70.46
163,1328.2939999999999,4.2002653462,12256.1205643361,11.1854980737341,19.687032000000002,49.2,2968.74721512,12.017384,444.5,119.74838568,1303.401,70.46
164,1328.318,4.1775857276999995,12207.788315711,11.700708894100002,19.67484,49.59,2968.74721512,12.017384,444.5,119.91621485690001,1303.5442560000001,62.09
165,1328.3210000000001,4.1775857276999995,12207.788315711,11.700708894100002,19.67484,49.59,2968.74721512,12.017384,444.5,119.91621485690001,1303.5442560000001,62.09
166,1328.404,4.1775857276999995,12207.788315711,11.700708894100002,19.67484,49.59,2968.74721512,12.017384,444.5,119.91621485690001,1303.5442560000001,62.09
167,1328.4589999999998,4.1775857276999995,12207.788315711,11.700708894100002,19.67484,49.59,2968.74721512,12.017384,444.5,119.91621485690001,1303.5442560000001,62.09
168,1328.471,4.1458342618,12206.4093642523,11.348196227533801,19.665696,49.0,2968.74721512,12.017384,444.5,119.8118886118,1303.6844640000002,76.33
169,1328.486,4.1458342618,12206.4093642523,11.348196227533801,19.665696,49.0,2968.74721512,12.017384,444.5,119.8118886118,1303.6844640000002,76.33
170,1328.5410000000002,4.1458342618,12206.4093642523,11.348196227533801,19.665696,49.0,2968.74721512,12.017384,444.5,119.8118886118,1303.6844640000002,76.33
171,1328.568,4.1458342618,12206.4093642523,11.348196227533801,19.665696,49.0,2968.74721512,12.017384,444.5,119.8118886118,1303.6844640000002,76.33
172,1328.6779999999999,4.6674654873,12242.6757876144,11.388870765983802,19.680936,49.96,2968.74721512,12.017384,444.5,119.47623025799999,1303.82772,70.46
173,1328.705,4.6674654873,12242.6757876144,11.388870765983802,19.680936,49.96,2968.74721512,12.017384,444.5,119.47623025799999,1303.82772,70.46
174,1328.733,4.6674654873,12242.6757876144,11.388870765983802,19.680936,49.96,2968.74721512,12.017384,444.5,119.47623025799999,1303.82772,70.46
175,1328.76,4.6674654873,12242.6757876144,11.388870765983802,19.680936,49.96,2968.74721512,12.017384,444.5,119.47623025799999,1303.82772,70.46
176,1328.776,4.8625102064,12229.7136439032,11.782057970999901,19.665696,49.52,2968.74721512,12.017384,444.5,119.1496437516,1303.967928,67.61
177,1328.7879999999998,4.8625102064,12229.7136439032,11.782057970999901,19.665696,49.52,2968.74721512,12.017384,444.5,119.1496437516,1303.967928,67.61
178,1328.8120000000001,4.8625102064,12229.7136439032,11.782057970999901,19.665696,49.52,2968.74721512,12.017384,444.5,119.1496437516,1303.967928,67.61
179,1328.84,4.8625102064,12229.7136439032,11.782057970999901,19.665696,49.52,2968.74721512,12.017384,444.5,119.1496437516,1303.967928,67.61
180,1328.922,4.8625102064,12229.7136439032,11.782057970999901,19.665696,49.52,2968.74721512,12.017384,444.5,119.1496437516,1303.967928,67.61
181,1328.9279999999999,4.5586033185,12219.785193401101,12.3243851503324,19.67484,49.04,2968.74721512,12.017384,444.5,119.2766496152,1304.111184,82.43
182,1328.9489999999998,4.5586033185,12219.785193401101,12.3243851503324,19.67484,49.04,2968.74721512,12.017384,444.5,119.2766496152,1304.111184,82.43
